version,rank,eigenvalue,n_samples
v40,947,4.6282713e-12,262144
v40,948,4.575273e-12,262144
v40,949,4.3520972e-12,262144
v40,950,4.2963506e-12,262144
v40,951,4.2728325e-12,262144
v40,952,4.0675445e-12,262144
v40,953,3.873023e-12,262144
v40,954,3.815242e-12,262144
v40,955,3.7637658e-12,262144
v40,956,3.654378e-12,262144
v40,957,3.5533779e-12,262144
v40,958,3.3930695e-12,262144
v40,959,3.35994e-12,262144
v40,960,3.332413e-12,262144
v40,961,3.3102108e-12,262144
v40,962,3.2228105e-12,262144
v40,963,3.0955128e-12,262144
v40,964,2.8731319e-12,262144
v40,965,2.8609606e-12,262144
v40,966,2.6915427e-12,262144
v40,967,2.6039657e-12,262144
v40,968,2.5390436e-12,262144
v40,969,2.351298e-12,262144
v40,970,2.2904725e-12,262144
v40,971,2.2259453e-12,262144
v40,972,2.1882212e-12,262144
v40,973,2.0834836e-12,262144
v40,974,1.9647482e-12,262144
v40,975,1.6484777e-12,262144
v40,976,1.577048e-12,262144
v40,977,1.4820849e-12,262144
v40,978,1.447168e-12,262144
v40,979,1.2668386e-12,262144
v40,980,1.249943e-12,262144
v40,981,1.1296631e-12,262144
v40,982,1.0867314e-12,262144
v40,983,1.0466916e-12,262144
v40,984,1.0223715e-12,262144
v40,985,9.413421e-13,262144
v40,986,8.2622163e-13,262144
v40,987,8.0687535e-13,262144
v40,988,7.342743e-13,262144
v40,989,7.205513e-13,262144
v40,990,6.9892285e-13,262144
v40,991,6.45647e-13,262144
v40,992,5.81418e-13,262144
v40,993,5.696978e-13,262144
v40,994,5.6167305e-13,262144
v40,995,5.265012e-13,262144
v40,996,5.146636e-13,262144
v40,997,4.6685914e-13,262144
v40,998,4.2813433e-13,262144
v40,999,3.802848e-13,262144
v40,1000,3.5121054e-13,262144
v40,1001,2.7330192e-13,262144
v40,1002,2.129132e-13,262144
v40,1003,1.970112e-13,262144
v40,1004,1.7817155e-13,262144
v40,1005,1.7131184e-13,262144
v40,1006,1.5848717e-13,262144
v40,1007,1.5258288e-13,262144
v40,1008,1.420881e-13,262144
v40,1009,1.3364178e-13,262144
v40,1010,1.1305538e-13,262144
v40,1011,9.649821e-14,262144
v40,1012,8.078231e-14,262144
v40,1013,7.639151e-14,262144
v40,1014,6.3046756e-14,262144
v40,1015,5.182132e-14,262144
v40,1016,4.1371966e-14,262144
v40,1017,3.7470942e-14,262144
v40,1018,3.3076416e-14,262144
v40,1019,3.0733398e-14,262144
v40,1020,2.3791199e-14,262144
v40,1021,2.1322752e-14,262144
v40,1022,4.117131e-15,262144
v40,1023,3.5405202e-15,262144
v40,1024,5.922031400000001e-16,262144
v46,1,3.5371685,65536
v46,2,0.2323382,65536
v46,3,0.08513483,65536
v46,4,0.04600189,65536
v46,5,0.019174142,65536
v46,6,0.015628438,65536
v46,7,0.011320783,65536
v46,8,0.009004126,65536
v46,9,0.0061203497,65536
v46,10,0.004796353,65536
v46,11,0.0037803575,65536
v46,12,0.0033724278,65536
v46,13,0.003191975,65536
v46,14,0.0026973144,65536
v46,15,0.0022584912,65536
v46,16,0.0020015433,65536
v46,17,0.0016256026,65536
v46,18,0.0015100547,65536
v46,19,0.001397477,65536
v46,20,0.001192457,65536
v46,21,0.0010053696,65536
v46,22,0.0009449003,65536
v46,23,0.0008590218,65536
v46,24,0.000819148,65536
v46,25,0.0007595977,65536
v46,26,0.0007121544,65536
v46,27,0.0006293776,65536
v46,28,0.00060963165,65536
v46,29,0.00055489625,65536
v46,30,0.0004883014,65536
v46,31,0.0004571845,65536
v46,32,0.00041337084,65536
v46,33,0.0003812915,65536
v46,34,0.00033825403,65536
v46,35,0.0003144449,65536
v46,36,0.00031023455,65536
v46,37,0.0002584681,65536
v46,38,0.0002509113,65536
v46,39,0.00023052197,65536
v46,40,0.00020886831,65536
v46,41,0.00018917696,65536
v46,42,0.0001784829,65536
v46,43,0.00016940465,65536
v46,44,0.00016144074,65536
v46,45,0.00014842015,65536
v46,46,0.00014190153,65536
v46,47,0.00013914431,65536
v46,48,0.00013065251,65536
v46,49,0.0001243432,65536
v46,50,0.0001182818,65536
v46,51,0.00011195968,65536
v46,52,0.00010580773,65536
v46,53,0.0001009151,65536
v46,54,9.870771e-05,65536
v46,55,9.179503e-05,65536
v46,56,8.904647e-05,65536
v46,57,8.5443346e-05,65536
v46,58,8.1918675e-05,65536
v46,59,8.082168e-05,65536
v46,60,7.679621e-05,65536
v46,61,7.272504e-05,65536
v46,62,6.987481e-05,65536
v46,63,6.6987224e-05,65536
v46,64,6.505139e-05,65536
v46,65,6.1004135e-05,65536
v46,66,5.9692728e-05,65536
v46,67,5.801885e-05,65536
v46,68,5.6796747e-05,65536
v46,69,5.5224493e-05,65536
v46,70,5.383399e-05,65536
v46,71,4.9717713e-05,65536
v46,72,4.7709134e-05,65536
v46,73,4.575355e-05,65536
v46,74,4.326244e-05,65536
v46,75,4.2549527e-05,65536
v46,76,4.064969e-05,65536
v46,77,3.8498387e-05,65536
v46,78,3.6683694e-05,65536
v46,79,3.5984318e-05,65536
v46,80,3.3304827e-05,65536
v46,81,3.2561e-05,65536
v46,82,3.1761432e-05,65536
v46,83,3.097084e-05,65536
v46,84,2.9324821e-05,65536
v46,85,2.865724e-05,65536
v46,86,2.8305803e-05,65536
v46,87,2.7287972e-05,65536
v46,88,2.6991782e-05,65536
v46,89,2.5018424e-05,65536
v46,90,2.4743948e-05,65536
v46,91,2.3512928e-05,65536
v46,92,2.2856617e-05,65536
v46,93,2.2009815e-05,65536
v46,94,2.156162e-05,65536
v46,95,2.0507077e-05,65536
v46,96,1.9814888e-05,65536
v46,97,1.9692787e-05,65536
v46,98,1.911034e-05,65536
v46,99,1.8957748e-05,65536
v46,100,1.7835982e-05,65536
v46,101,1.721943e-05,65536
v46,102,1.6493606e-05,65536
v46,103,1.6090791e-05,65536
v46,104,1.582815e-05,65536
v46,105,1.538851e-05,65536
v46,106,1.4884652e-05,65536
v46,107,1.4313946e-05,65536
v46,108,1.3801141e-05,65536
v46,109,1.3692177e-05,65536
v46,110,1.3509554e-05,65536
v46,111,1.30862345e-05,65536
v46,112,1.2395143e-05,65536
v46,113,1.2063028e-05,65536
v46,114,1.1917396e-05,65536
v46,115,1.14863815e-05,65536
v46,116,1.1196741e-05,65536
v46,117,1.1064887e-05,65536
v46,118,1.09698685e-05,65536
v46,119,1.0727941e-05,65536
v46,120,1.0657449e-05,65536
v46,121,1.0043052e-05,65536
v46,122,9.714685e-06,65536
v46,123,9.348951e-06,65536
v46,124,9.250326e-06,65536
v46,125,8.948213e-06,65536
v46,126,8.905011e-06,65536
v46,127,8.696474e-06,65536
v46,128,8.4209405e-06,65536
v46,129,8.157906e-06,65536
v46,130,7.966091e-06,65536
v46,131,7.839165e-06,65536
v46,132,7.760673e-06,65536
v46,133,7.476465e-06,65536
v46,134,7.1703403e-06,65536
v46,135,6.9617577e-06,65536
v46,136,6.833057e-06,65536
v46,137,6.749719e-06,65536
v46,138,6.566892e-06,65536
v46,139,6.366327e-06,65536
v46,140,6.2121726e-06,65536
v46,141,6.1374244e-06,65536
v46,142,5.7754087e-06,65536
v46,143,5.7332904e-06,65536
v46,144,5.503243e-06,65536
v46,145,5.4168477e-06,65536
v46,146,5.1988186e-06,65536
v46,147,5.1372444e-06,65536
v46,148,5.0240733e-06,65536
v46,149,4.929249e-06,65536
v46,150,4.831046e-06,65536
v46,151,4.787542e-06,65536
v46,152,4.681769e-06,65536
v46,153,4.4384906e-06,65536
v46,154,4.3975083e-06,65536
v46,155,4.2496245e-06,65536
v46,156,4.109943e-06,65536
v46,157,4.076332e-06,65536
v46,158,4.0446816e-06,65536
v46,159,3.9491583e-06,65536
v46,160,3.8571243e-06,65536
v46,161,3.7399404e-06,65536
v46,162,3.677201e-06,65536
v46,163,3.5940043e-06,65536
v46,164,3.4554628e-06,65536
v46,165,3.3575814e-06,65536
v46,166,3.245295e-06,65536
v46,167,3.1749196e-06,65536
v46,168,3.1435645e-06,65536
v46,169,3.1241136e-06,65536
v46,170,3.0574333e-06,65536
v46,171,2.9476644e-06,65536
v46,172,2.8968186e-06,65536
v46,173,2.8476004e-06,65536
v46,174,2.7630256e-06,65536
v46,175,2.7159606e-06,65536
v46,176,2.658253e-06,65536
v46,177,2.6283763e-06,65536
v46,178,2.5625354e-06,65536
v46,179,2.441325e-06,65536
v46,180,2.4104895e-06,65536
v46,181,2.3874957e-06,65536
v46,182,2.309583e-06,65536
v46,183,2.2922532e-06,65536
v46,184,2.2645318e-06,65536
v46,185,2.2113886e-06,65536
v46,186,2.1770375e-06,65536
v46,187,2.1414205e-06,65536
v46,188,2.0786022e-06,65536
v46,189,2.0249888e-06,65536
v46,190,1.9735273e-06,65536
v46,191,1.9579568e-06,65536
v46,192,1.9212282e-06,65536
v46,193,1.8635046e-06,65536
v46,194,1.8214492e-06,65536
v46,195,1.7742601e-06,65536
v46,196,1.7509196e-06,65536
v46,197,1.7342485e-06,65536
v46,198,1.6813433e-06,65536
v46,199,1.6414095e-06,65536
v46,200,1.6283633e-06,65536
v46,201,1.5959411e-06,65536
v46,202,1.5544375e-06,65536
v46,203,1.5328608e-06,65536
v46,204,1.4867027e-06,65536
v46,205,1.459488e-06,65536
v46,206,1.4336066e-06,65536
v46,207,1.3942322e-06,65536
v46,208,1.3585977e-06,65536
v46,209,1.3318646e-06,65536
v46,210,1.2931627e-06,65536
v46,211,1.2719935e-06,65536
v46,212,1.25396e-06,65536
v46,213,1.2082222e-06,65536
v46,214,1.1894538e-06,65536
v46,215,1.1642804e-06,65536
v46,216,1.1308687e-06,65536
v46,217,1.1181478e-06,65536
v46,218,1.0784579e-06,65536
v46,219,1.0646659e-06,65536
v46,220,1.0544288e-06,65536
v46,221,1.0241047e-06,65536
v46,222,9.887805e-07,65536
v46,223,9.82943e-07,65536
v46,224,9.657753e-07,65536
v46,225,9.462137e-07,65536
v46,226,9.0520007e-07,65536
v46,227,8.8908456e-07,65536
v46,228,8.6617484e-07,65536
v46,229,8.611319e-07,65536
v46,230,8.4400796e-07,65536
v46,231,8.287217e-07,65536
v46,232,8.1221077e-07,65536
v46,233,7.9947336e-07,65536
v46,234,7.8194597e-07,65536
v46,235,7.476994e-07,65536
v46,236,7.3431397e-07,65536
v46,237,7.3002263e-07,65536
v46,238,7.141367e-07,65536
v46,239,6.8905956e-07,65536
v46,240,6.826993e-07,65536
v46,241,6.7177433e-07,65536
v46,242,6.5538035e-07,65536
v46,243,6.3465376e-07,65536
v46,244,6.157559e-07,65536
v46,245,6.141243e-07,65536
v46,246,5.8956107e-07,65536
v46,247,5.8452696e-07,65536
v46,248,5.700976e-07,65536
v46,249,5.5636605e-07,65536
v46,250,5.4932514e-07,65536
v46,251,5.3656356e-07,65536
v46,252,5.2234134e-07,65536
v46,253,5.01658e-07,65536
v46,254,4.917119e-07,65536
v46,255,4.785697e-07,65536
v46,256,4.7378623e-07,65536
v46,257,4.6642043e-07,65536
v46,258,4.5966226e-07,65536
v46,259,4.4593466e-07,65536
v46,260,4.3549483e-07,65536
v46,261,4.1766083e-07,65536
v46,262,4.0992646e-07,65536
v46,263,4.0198884e-07,65536
v46,264,3.878409e-07,65536
v46,265,3.7002835e-07,65536
v46,266,3.6699086e-07,65536
v46,267,3.621564e-07,65536
v46,268,3.5596867e-07,65536
v46,269,3.512001e-07,65536
v46,270,3.389165e-07,65536
v46,271,3.2214965e-07,65536
v46,272,3.2095505e-07,65536
v46,273,3.1584494e-07,65536
v46,274,3.0977398e-07,65536
v46,275,3.0227298e-07,65536
v46,276,2.9791016e-07,65536
v46,277,2.8662396e-07,65536
v46,278,2.8013375e-07,65536
v46,279,2.729438e-07,65536
v46,280,2.6520868e-07,65536
v46,281,2.6021036e-07,65536
v46,282,2.5839046e-07,65536
v46,283,2.5092473e-07,65536
v46,284,2.4519076e-07,65536
v46,285,2.3401105e-07,65536
v46,286,2.3139434e-07,65536
v46,287,2.2708639e-07,65536
v46,288,2.2323606e-07,65536
v46,289,2.1769803e-07,65536
v46,290,2.091272e-07,65536
v46,291,2.0729154e-07,65536
v46,292,1.9965702e-07,65536
v46,293,1.9597222e-07,65536
v46,294,1.8889006e-07,65536
v46,295,1.863068e-07,65536
v46,296,1.82805e-07,65536
v46,297,1.7904539e-07,65536
v46,298,1.7791369e-07,65536
v46,299,1.6938942e-07,65536
v46,300,1.6693743e-07,65536
v46,301,1.6228132e-07,65536
v46,302,1.5980999e-07,65536
v46,303,1.5574119e-07,65536
v46,304,1.5152449e-07,65536
v46,305,1.4385755e-07,65536
v46,306,1.4346028e-07,65536
v46,307,1.4192291e-07,65536
v46,308,1.3624192e-07,65536
v46,309,1.3552605e-07,65536
v46,310,1.3190709e-07,65536
v46,311,1.2500466e-07,65536
v46,312,1.2468603e-07,65536
v46,313,1.1896419e-07,65536
v46,314,1.16068385e-07,65536
v46,315,1.1396222e-07,65536
v46,316,1.1248788e-07,65536
v46,317,1.0807241e-07,65536
v46,318,1.04628725e-07,65536
v46,319,1.01602026e-07,65536
v46,320,9.897913e-08,65536
v46,321,9.5494826e-08,65536
v46,322,9.368807e-08,65536
v46,323,9.2916466e-08,65536
v46,324,8.933597e-08,65536
v46,325,8.70783e-08,65536
v46,326,8.6168235e-08,65536
v46,327,8.389054e-08,65536
v46,328,8.1143654e-08,65536
v46,329,8.01733e-08,65536
v46,330,7.8752564e-08,65536
v46,331,7.6563225e-08,65536
v46,332,7.3457926e-08,65536
v46,333,7.080847e-08,65536
v46,334,6.951003e-08,65536
v46,335,6.619894e-08,65536
v46,336,6.432815e-08,65536
v46,337,6.2724595e-08,65536
v46,338,6.156001e-08,65536
v46,339,6.0248595e-08,65536
v46,340,5.7966133e-08,65536
v46,341,5.675081e-08,65536
v46,342,5.5730137e-08,65536
v46,343,5.3324378e-08,65536
v46,344,5.1637347e-08,65536
v46,345,5.0004864e-08,65536
v46,346,4.7896187e-08,65536
v46,347,4.6528925e-08,65536
v46,348,4.4929248e-08,65536
v46,349,4.4860684e-08,65536
v46,350,4.3029758e-08,65536
v46,351,4.1097476e-08,65536
v46,352,4.0538463e-08,65536
v46,353,3.9308542e-08,65536
v46,354,3.7673136e-08,65536
v46,355,3.6600213e-08,65536
v46,356,3.6031736e-08,65536
v46,357,3.515014e-08,65536
v46,358,3.4827032e-08,65536
v46,359,3.323058e-08,65536
v46,360,3.0777223e-08,65536
v46,361,3.027254e-08,65536
v46,362,2.8354819e-08,65536
v46,363,2.745632e-08,65536
v46,364,2.6184102e-08,65536
v46,365,2.5413291e-08,65536
v46,366,2.4260787e-08,65536
v46,367,2.3921997e-08,65536
v46,368,2.3051829e-08,65536
v46,369,2.2197888e-08,65536
v46,370,2.1688704e-08,65536
v46,371,2.1099622e-08,65536
v46,372,2.0642123e-08,65536
v46,373,1.9680966e-08,65536
v46,374,1.8820861e-08,65536
v46,375,1.8633374e-08,65536
v46,376,1.8095202e-08,65536
v46,377,1.7226396e-08,65536
v46,378,1.6362065e-08,65536
v46,379,1.5829245e-08,65536
v46,380,1.4935862e-08,65536
v46,381,1.44425965e-08,65536
v46,382,1.4211763e-08,65536
v46,383,1.3794443e-08,65536
v46,384,1.3317823e-08,65536
v46,385,1.2660739e-08,65536
v46,386,1.2293553e-08,65536
v46,387,1.1521684e-08,65536
v46,388,1.1321996e-08,65536
v46,389,1.0706564e-08,65536
v46,390,1.0549049e-08,65536
v46,391,1.0261467e-08,65536
v46,392,9.851175e-09,65536
v46,393,9.59157e-09,65536
v46,394,9.321088e-09,65536
v46,395,8.805526e-09,65536
v46,396,8.518398e-09,65536
v46,397,7.763531e-09,65536
v46,398,7.6331865e-09,65536
v46,399,7.2567357e-09,65536
v46,400,7.0617405e-09,65536
v46,401,6.9878068e-09,65536
v46,402,6.5141297e-09,65536
v46,403,6.1711685e-09,65536
v46,404,5.93061e-09,65536
v46,405,5.905103e-09,65536
v46,406,5.4720832e-09,65536
v46,407,5.1973568e-09,65536
v46,408,4.850327e-09,65536
v46,409,4.5860724e-09,65536
v46,410,4.406362e-09,65536
v46,411,4.2193427e-09,65536
v46,412,4.116141e-09,65536
v46,413,4.008605e-09,65536
v46,414,3.6951935e-09,65536
v46,415,3.5736494e-09,65536
v46,416,3.3480796e-09,65536
v46,417,3.1126872e-09,65536
v46,418,2.8057725e-09,65536
v46,419,2.736742e-09,65536
v46,420,2.4352582e-09,65536
v46,421,2.34307e-09,65536
v46,422,2.2084938e-09,65536
v46,423,1.9240955e-09,65536
v46,424,1.8805202e-09,65536
v46,425,1.855647e-09,65536
v46,426,1.7162017e-09,65536
v46,427,1.4669601e-09,65536
v46,428,1.3060618e-09,65536
v46,429,1.281558e-09,65536
v46,430,1.1804672e-09,65536
v46,431,1.1575336e-09,65536
v46,432,1.0756096e-09,65536
v46,433,1.0178978e-09,65536
v46,434,9.402394e-10,65536
v46,435,8.02457e-10,65536
v46,436,7.693642e-10,65536
v46,437,6.9658973e-10,65536
v46,438,6.219136e-10,65536
v46,439,5.6028887e-10,65536
v46,440,4.995711e-10,65536
v46,441,4.539454e-10,65536
v46,442,4.221211e-10,65536
v46,443,3.9619918e-10,65536
v46,444,3.853066e-10,65536
v46,445,3.7422868e-10,65536
v46,446,3.2500708e-10,65536
v46,447,3.118257e-10,65536
v46,448,2.9090289e-10,65536
v46,449,2.6076816e-10,65536
v46,450,2.1363514e-10,65536
v46,451,2.0871588e-10,65536
v46,452,2.0321564e-10,65536
v46,453,1.9401243e-10,65536
v46,454,1.9174799e-10,65536
v46,455,1.8022313e-10,65536
v46,456,1.6006779e-10,65536
v46,457,1.45138e-10,65536
v46,458,1.4183628e-10,65536
v46,459,1.3160939e-10,65536
v46,460,1.1685874e-10,65536
v46,461,1.1606289e-10,65536
v46,462,1.094285e-10,65536
v46,463,1.0009382e-10,65536
v46,464,9.4785256e-11,65536
v46,465,9.111547e-11,65536
v46,466,8.919175e-11,65536
v46,467,8.5375804e-11,65536
v46,468,7.990272e-11,65536
v46,469,7.623632e-11,65536
v46,470,7.422458e-11,65536
v46,471,7.0142336e-11,65536
v46,472,6.859311e-11,65536
v46,473,6.241523e-11,65536
v46,474,5.927477e-11,65536
v46,475,5.5800597e-11,65536
v46,476,5.283578e-11,65536
v46,477,5.2494554e-11,65536
v46,478,5.0168925e-11,65536
v46,479,4.841774e-11,65536
v46,480,4.696329e-11,65536
v46,481,4.6185115e-11,65536
v46,482,4.2974277e-11,65536
v46,483,3.8773706e-11,65536
v46,484,3.8478363e-11,65536
v46,485,3.8184334e-11,65536
v46,486,3.731227e-11,65536
v46,487,3.6317515e-11,65536
v46,488,3.545725e-11,65536
v46,489,3.4666523e-11,65536
v46,490,3.4296715e-11,65536
v46,491,3.2015328e-11,65536
v46,492,3.193288e-11,65536
v46,493,3.0474755e-11,65536
v46,494,2.9508878e-11,65536
v46,495,2.8035546e-11,65536
v46,496,2.7194058e-11,65536
v46,497,2.583547e-11,65536
v46,498,2.5042962e-11,65536
v46,499,2.4565041e-11,65536
v46,500,2.3795356e-11,65536
v46,501,2.2489646e-11,65536
v46,502,2.2080752e-11,65536
v46,503,2.1828046e-11,65536
v46,504,1.9572432e-11,65536
v46,505,1.9347326e-11,65536
v46,506,1.876617e-11,65536
v46,507,1.8562669e-11,65536
v46,508,1.689978e-11,65536
v46,509,1.6747543e-11,65536
v46,510,1.6131953e-11,65536
v46,511,1.5072393e-11,65536
v46,512,1.4723436e-11,65536
v46,513,1.4409175e-11,65536
v46,514,1.4373645e-11,65536
v46,515,1.3438641e-11,65536
v46,516,1.3232678e-11,65536
v46,517,1.2522441e-11,65536
v46,518,1.23311136e-11,65536
v46,519,1.1749061e-11,65536
v46,520,1.1176877e-11,65536
v46,521,1.0845104e-11,65536
v46,522,1.0304938e-11,65536
v46,523,9.966542e-12,65536
v46,524,9.702745e-12,65536
v46,525,9.445994e-12,65536
v46,526,8.900911e-12,65536
v46,527,8.769286e-12,65536
v46,528,8.4818975e-12,65536
v46,529,8.254892e-12,65536
v46,530,8.036099e-12,65536
v46,531,7.798878e-12,65536
v46,532,7.56716e-12,65536
v46,533,7.323262e-12,65536
v46,534,7.116458e-12,65536
v46,535,6.825711e-12,65536
v46,536,6.5661005e-12,65536
v46,537,6.4191838e-12,65536
v46,538,5.8963437e-12,65536
v46,539,5.722221e-12,65536
v46,540,5.676718e-12,65536
v46,541,5.5004035e-12,65536
v46,542,5.2683183e-12,65536
v46,543,5.0963266e-12,65536
v46,544,4.7928736e-12,65536
v46,545,4.70347e-12,65536
v46,546,4.657218e-12,65536
v46,547,4.296544e-12,65536
v46,548,4.2305252e-12,65536
v46,549,4.039738e-12,65536
v46,550,3.8246624e-12,65536
v46,551,3.7162075e-12,65536
v46,552,3.550037e-12,65536
v46,553,3.5038914e-12,65536
v46,554,3.3257487e-12,65536
v46,555,3.3207935e-12,65536
v46,556,3.1626073e-12,65536
v46,557,3.0082577e-12,65536
v46,558,2.8625847e-12,65536
v46,559,2.7339055e-12,65536
v46,560,2.6951167e-12,65536
v46,561,2.6223973e-12,65536
v46,562,2.4996066e-12,65536
v46,563,2.443907e-12,65536
v46,564,2.433169e-12,65536
v46,565,2.2260828e-12,65536
v46,566,2.1153264e-12,65536
v46,567,2.073223e-12,65536
v46,568,1.9239163e-12,65536
v46,569,1.8877016e-12,65536
v46,570,1.8211199e-12,65536
v46,571,1.7588507e-12,65536
v46,572,1.6607602e-12,65536
v46,573,1.5705525e-12,65536
v46,574,1.4936625e-12,65536
v46,575,1.437728e-12,65536
v46,576,1.3232613e-12,65536
v46,577,1.2571556e-12,65536
v46,578,1.2176127e-12,65536
v46,579,1.1825541e-12,65536
v46,580,1.1609966e-12,65536
v46,581,1.0928235e-12,65536
v46,582,1.0035415e-12,65536
v46,583,9.850225e-13,65536
v46,584,9.376472e-13,65536
v46,585,8.413933e-13,65536
v46,586,8.1433574e-13,65536
v46,587,7.451969e-13,65536
v46,588,6.9373744e-13,65536
v46,589,6.6475796e-13,65536
v46,590,6.166585e-13,65536
v46,591,6.126107e-13,65536
v46,592,5.3520106e-13,65536
v46,593,4.9906585e-13,65536
v46,594,4.510729e-13,65536
v46,595,4.218296e-13,65536
v46,596,4.065642e-13,65536
v46,597,3.8663454e-13,65536
v46,598,3.7447194e-13,65536
v46,599,3.5121748e-13,65536
v46,600,3.3276043e-13,65536
v46,601,3.2581598e-13,65536
v46,602,2.9953145e-13,65536
v46,603,2.7824113e-13,65536
v46,604,2.6949455e-13,65536
v46,605,2.611024e-13,65536
v46,606,2.311058e-13,65536
v46,607,2.1522157e-13,65536
v46,608,2.0336115e-13,65536
v46,609,1.9273973e-13,65536
v46,610,1.7768298e-13,65536
v46,611,1.5952452e-13,65536
v46,612,1.5676346e-13,65536
v46,613,1.456756e-13,65536
v46,614,1.411481e-13,65536
v46,615,1.3205835e-13,65536
v46,616,1.13515256e-13,65536
v46,617,1.1231891e-13,65536
v46,618,1.1068469e-13,65536
v46,619,1.01554006e-13,65536
v46,620,9.6243e-14,65536
v46,621,8.612334e-14,65536
v46,622,7.9870125e-14,65536
v46,623,7.894151e-14,65536
v46,624,7.630074e-14,65536
v46,625,7.127232e-14,65536
v46,626,6.349893e-14,65536
v46,627,5.592786e-14,65536
v46,628,5.4196807e-14,65536
v46,629,4.8926344e-14,65536
v46,630,4.52531e-14,65536
v46,631,4.2585262e-14,65536
v46,632,4.0684975e-14,65536
v46,633,3.2287432e-14,65536
v46,634,2.4470314e-14,65536
v46,635,1.6788578e-14,65536
v46,636,1.5143145e-14,65536
v46,637,1.1920852e-14,65536
v46,638,8.956647e-15,65536
v46,639,2.8192647e-15,65536
v46,640,3.9199745000000002e-16,65536
