target,n_classes,n_components,accuracy,f1_macro
kmer_entropy_3,5,128,0.8400213610009155,0.839933035389356
kmer_entropy_3,5,256,0.8378089716203845,0.8376599528112433
kmer_entropy_3,5,512,0.8382667073542874,0.8380444946949851
kmer_entropy_3,5,1024,0.8357491608178211,0.835621726322565
kmer_entropy_3,5,1500,0.8329264571254196,0.8326380900220667
kmer_entropy_9,5,0,0.19667378700030516,0.19632334044425553
kmer_entropy_9,5,1,0.25930729325602686,0.23259788753980382
kmer_entropy_9,5,2,0.4173024107415319,0.39706877340421903
kmer_entropy_9,5,3,0.43172108635947515,0.4154257818925509
kmer_entropy_9,5,4,0.4318736649374428,0.4152017532433396
kmer_entropy_9,5,8,0.492065913945682,0.48162769200958033
kmer_entropy_9,5,16,0.5291425083918218,0.5234670026216415
kmer_entropy_9,5,32,0.5582850167836436,0.5533560810020075
kmer_entropy_9,5,64,0.568202624351541,0.5635211752526328
kmer_entropy_9,5,128,0.5655324992371071,0.5607074214294576
kmer_entropy_9,5,256,0.5659139456820262,0.5606141523408075
kmer_entropy_9,5,512,0.565151052792188,0.559988370994837
kmer_entropy_9,5,1024,0.5619469026548672,0.5560985486716291
kmer_entropy_9,5,1500,0.561184009765029,0.5548478600301073
dinuc_CG,5,0,0.1959871833994507,0.19509661131755712
dinuc_CG,5,1,0.3285016783643576,0.3000014017858154
dinuc_CG,5,2,0.5220476045163259,0.5197001604260367
dinuc_CG,5,3,0.5672871528837351,0.5663934065166909
dinuc_CG,5,4,0.6422032346658529,0.639979296748453
dinuc_CG,5,8,0.6590631675312786,0.6563839670620141
dinuc_CG,5,16,0.727113213304852,0.7262209366231429
dinuc_CG,5,32,0.7273420811718034,0.7263163726784436
dinuc_CG,5,64,0.7289441562404638,0.727615053569457
dinuc_CG,5,128,0.724443088190418,0.7232984561745731
dinuc_CG,5,256,0.7243667989014342,0.7225942681500612
dinuc_CG,5,512,0.7221544095209033,0.7199020814029348
dinuc_CG,5,1024,0.7187976808056149,0.7168687185844184
dinuc_CG,5,1500,0.7180347879157766,0.7151807221698776
dinuc_GC,5,0,0.198504729935917,0.19639368551763364
dinuc_GC,5,1,0.2811260299054013,0.2548691016433377
dinuc_GC,5,2,0.6558590173939579,0.6586179921299502
dinuc_GC,5,3,0.6550961245041196,0.6573556735395835
dinuc_GC,5,4,0.6692859322551113,0.6710694013474503
dinuc_GC,5,8,0.6861458651205371,0.6877752180249324
dinuc_GC,5,16,0.6933933475740006,0.6942521646640711
dinuc_GC,5,32,0.7018614586512054,0.7028754579717267
dinuc_GC,5,64,0.723146170277693,0.7236831023183665
dinuc_GC,5,128,0.7252059810802564,0.7256716213096339
dinuc_GC,5,256,0.7267317668599329,0.7277376336317012
dinuc_GC,5,512,0.7209337808971621,0.7214628183273948
dinuc_GC,5,1024,0.719179127250534,0.719392765831181
dinuc_GC,5,1500,0.7211626487641135,0.7215357367542744
dinuc_AT,5,0,0.20415013732072018,0.20338229192408588
dinuc_AT,5,1,0.28906011595971925,0.2603997683219645
dinuc_AT,5,2,0.5984894720781202,0.598210804012715
dinuc_AT,5,3,0.6030668294171498,0.6041170135961128
dinuc_AT,5,4,0.6050503509307293,0.6056791786377239
dinuc_AT,5,8,0.6106957583155325,0.6110817825114758
dinuc_AT,5,16,0.6473909063167531,0.6478952246405816
dinuc_AT,5,32,0.69278303326213,0.6936632859813866
dinuc_AT,5,64,0.7044552944766554,0.7052372823093446
dinuc_AT,5,128,0.702471772963076,0.7028172565678347
dinuc_AT,5,256,0.7001830942935612,0.7001118448072472
dinuc_AT,5,512,0.6984284406469332,0.6983321232005274
dinuc_AT,5,1024,0.6978181263350626,0.6977677131651602
dinuc_AT,5,1500,0.6942325297528227,0.6941055068958745
dinuc_TA,5,0,0.198504729935917,0.19749795990047928
dinuc_TA,5,1,0.27532804394263044,0.24526091514318665
dinuc_TA,5,2,0.5678974671956057,0.5654209616374977
dinuc_TA,5,3,0.5717882209337809,0.5703806954813778
dinuc_TA,5,4,0.5785016783643576,0.5771305799223867
dinuc_TA,5,8,0.6141287763198047,0.6131057413758176
dinuc_TA,5,16,0.6698199572779981,0.6686795734413316
dinuc_TA,5,32,0.6972841013121758,0.6966171589312791
dinuc_TA,5,64,0.7091852303936528,0.7086967328891338
dinuc_TA,5,128,0.7070491303021056,0.7062986701074415
dinuc_TA,5,256,0.7007934086054318,0.6993892289778761
dinuc_TA,5,512,0.7011748550503509,0.6998700334918198
dinuc_TA,5,1024,0.698046994202014,0.6964561621005595
dinuc_TA,5,1500,0.698504729935917,0.6963558780507009
dinuc_AA,5,0,0.20064083002746413,0.19899060594998075
dinuc_AA,5,1,0.2828806835520293,0.26462588142357196
dinuc_AA,5,2,0.5101464754348489,0.5078354484124816
dinuc_AA,5,3,0.5260909368324688,0.5249113653240294
dinuc_AA,5,4,0.54844369850473,0.548702513390291
dinuc_AA,5,8,0.5549282880683553,0.5540966027508356
dinuc_AA,5,16,0.6853829722306988,0.685494175206914
dinuc_AA,5,32,0.723146170277693,0.7236863311529321
dinuc_AA,5,64,0.7268080561489166,0.7271358153014041
dinuc_AA,5,128,0.7269606347268843,0.7271683197305217
dinuc_AA,5,256,0.7241379310344828,0.724119571586434
dinuc_AA,5,512,0.7232224595666769,0.7229390985739549
dinuc_AA,5,1024,0.7157461092462618,0.7154147204113025
dinuc_AA,5,1500,0.715669819957278,0.71542338739701
dinuc_TT,5,0,0.19606347268843455,0.195829654477329
dinuc_TT,5,1,0.2929508696978944,0.25942596671042106
dinuc_TT,5,2,0.5185382972230699,0.5151068886027419
dinuc_TT,5,3,0.5269301190112908,0.52345217560912
dinuc_TT,5,4,0.5307445834604821,0.527609056061265
dinuc_TT,5,8,0.5423405553860238,0.5382953952366953
dinuc_TT,5,16,0.6629539212694537,0.6612640461264516
dinuc_TT,5,32,0.7045315837656393,0.7040263678747689
dinuc_TT,5,64,0.7097955447055233,0.7093780385445686
dinuc_TT,5,128,0.7123130912419896,0.7115103683447441
dinuc_TT,5,256,0.7055996338114129,0.7041832381797863
dinuc_TT,5,512,0.7023191943851084,0.7008214158338462
dinuc_TT,5,1024,0.7005645407384803,0.6988107191219962
dinuc_TT,5,1500,0.6961397619774183,0.6943510412630189
